D0705275,2917,莎士比亞與電影
D0828095,3019,越南地理與文化
D024464703,2868,中國文物欣賞
D0946098,1279,微積分(二)實習
D075327156,2172,企業倫理與社會責任
D0672098,2167,應用程式設計
D0542114,2172,企業倫理與社會責任
D033969008,1286,程式設計(III)
D0939368,2950,智慧財產之保護與實務
D0963830,2165,消費者行為
D0545520,3767,全民國防教育軍事訓練(二)
D064568218,2153,統計學(二)實習
D002410593,2195,作業管理
D009717213,1320,機率論
D031156912,2871,詩詞欣賞
D0962458,2943,模擬亞太經合會
D030246294,2147,資訊網路
D074805976,1282,邏輯設計
D085392847,1360,敏捷開發
D043007004,2979,觀光美儀與國際禮儀
D0922478,3812,音樂劇演唱技巧
D0990829,2945,國際關係
D092816459,1291,線性代數
D0633685,2940,智慧城市實務分析
D004770060,1281,線性代數
D022816627,2144,經濟學(二)
D054272491,1289,微積分(二)實習
D039806697,3767,全民國防教育軍事訓練(二)
D021889998,1300,微積分(二)
D095836461,1346,文獻研討(二)
D0873079,2869,佛家思想
D016709355,1283,邏輯設計實習
D0575336,1302,邏輯設計
D099756994,2973,行政領導與人脈經營
D002018546,1334,計算機結構學
D074168613,2152,統計學(二)
D0573393,2174,國際企業管理
D059853374,2175,管理資訊系統
D036814411,2919,生命科學
D0908441,3027,生活中的工程與科技
D0670741,3036,社會學與生活體驗
D0574748,3039,策略理論與中國崛起
D0566566,2992,聲音表達與訓練
D0854149,1286,程式設計(III)
D040164663,1318,系統程式
D051853853,1279,微積分(二)實習
D0939594,2154,管理科學
D0972785,3025,衛星科技應用
D0668281,2969,心理劇與自我成長
D084256195,1356,資料探勘
D0674605,1305,資料庫系統
D061080294,1364,資訊專題研討(六)
D018619294,2894,宗教與人生
D079301534,2945,國際關係
D061312975,1284,班級活動
D009205857,3893,與產業接軌─共通核心職能培育
D093882606,1280,微積分(二)
D029925810,1337,計算機結構學
D068863197,2958,民法實用
D021952210,1319,資料庫系統
D049908381,2999,介紹台灣
D0863578,1334,計算機結構學
D090515835,1291,線性代數
D0741920,2146,管理學
D027776902,1294,班級活動
D034518663,1315,系統程式
D005955367,2159,統計學(二)實習
D0897840,1294,班級活動
D047992214,2885,台灣民間信仰
D0675493,2995,鑽石寶石及翡翠玉石之賞析鑑定
D0821319,2926,創新綠色科技
D040814445,2153,統計學(二)實習
D043458233,1315,系統程式
D009242630,1335,計算機演算法
D091708380,1317,機率論
D084878397,2887,台灣民間信仰
D085382893,2972,行政領導與人脈經營
D0655780,1297,程式設計(IV)
D0598904,3034,智慧財產之保護與實務
D080630937,3898,創新管理與企業家精神
D053979445,1318,系統程式
D040554846,2175,管理資訊系統
D0549644,2983,智慧綠台灣
D061431096,2151,組織行為
D049671971,2959,生涯規劃
D007312694,2903,應用文
D0701828,3828,Android Apps創意程式設計
D0698939,1303,邏輯設計實習
D076167058,1296,程式設計(III)
D026228990,2872,希臘羅馬神話故事與西洋藝術
D0587929,3808,英文科學導讀(二)
D081743117,2162,休閒事業管理
D051503864,2175,管理資訊系統
D067844951,1286,程式設計(III)
D021518317,3780,全民國防教育軍事訓練(二)
D060729002,1286,程式設計(III)
D090900334,2140,班級活動
D025096965,1332,計算機演算法
D0670736,1968,超大型積體電路設計導論
D018330014,2922,第三波戰爭之科技武器
D041497777,2147,資訊網路
D0783976,1329,電子商務安全
D038325465,2159,統計學(二)實習
